"condName","belief_avg","WEPT_max","policy_avg","MacArthur_SES","Share","country","Gender","Age","Education.2","Politics2_1","Politics2_9","Income"
"FutureSelfCont",100,2,88.8888888888889,2,2,"uganda",1,27,1,NA,NA,1
"FutureSelfCont",100,1,88.8888888888889,3,2,"uganda",2,38,1,NA,NA,1
"NegativeEmotions",100,1,100,2,2,"uganda",2,20,2,NA,NA,1
"BindingMoral",100,5,100,2,1,"uganda",2,22,1,NA,NA,1
"BindingMoral",76.25,1,52.7777777777778,3,2,"uganda",1,40,2,NA,NA,1
"PluralIgnorance",97,2,65,3,2,"uganda",1,76,1,NA,NA,1
"Letter2Future",80,1,50,3,2,"uganda",1,65,1,NA,NA,1
"PsychDistance",80.5,1,77.3333333333333,2,1,"uganda",2,32,1,NA,NA,1
"SciConsens",85.25,1,70,2,1,"uganda",1,52,1,NA,NA,1
"NegativeEmotions",71.5,1,55.7777777777778,3,2,"uganda",2,43,1,NA,NA,1
"BindingMoral",72.25,1,21.8888888888889,2,1,"uganda",1,23,2,NA,NA,1
"Control",70.5,1,48.7777777777778,4,1,"uganda",2,23,1,NA,NA,1
"Letter2Future",63.25,1,51.1111111111111,3,2,"uganda",2,45,2,NA,NA,1
"NegativeEmotions",85,1,66.6666666666667,3,2,"uganda",2,45,1,NA,NA,1
"Control",63.25,3,53.8888888888889,3,1,"uganda",1,60,1,NA,NA,1
"NegativeEmotions",66.75,1,53.3333333333333,3,1,"uganda",1,25,1,NA,NA,1
"Control",65.75,2,57.2222222222222,2,2,"uganda",2,44,1,NA,NA,1
"SystemJust",72.25,6,63.3333333333333,1,2,"uganda",2,28,2,NA,NA,1
"CollectAction",87,2,65,3,2,"uganda",2,29,1,NA,NA,1
"NegativeEmotions",75,0,62.3333333333333,3,1,"uganda",2,30,2,NA,NA,1
"Control",59,3,57.7777777777778,3,2,"uganda",2,48,1,NA,NA,1
"DynamicNorm",72.75,3,56.4444444444444,2,2,"uganda",2,39,1,NA,NA,1
"PsychDistance",95.75,2,66.6666666666667,2,2,"uganda",2,43,1,NA,NA,1
"SciConsens",83,4,61.4444444444444,2,1,"uganda",2,24,3,NA,NA,1
"FutureSelfCont",59.25,1,52.8888888888889,3,2,"uganda",2,18,2,NA,NA,1
"CollectAction",85,4,81.6666666666667,4,1,"uganda",1,32,1,NA,NA,1
"FutureSelfCont",89.75,2,75.1111111111111,3,2,"uganda",2,24,2,NA,NA,1
"DynamicNorm",90.75,8,78.7777777777778,4,2,"uganda",1,32,1,NA,NA,1
"PluralIgnorance",84,1,68.4444444444444,4,2,"uganda",1,26,1,NA,NA,1
"Letter2Future",70.5,8,55.1111111111111,4,2,"uganda",1,20,2,NA,NA,1
"SystemJust",87.5,1,64.3333333333333,4,2,"uganda",1,60,1,NA,NA,1
"PluralIgnorance",88.25,7,58.5555555555556,3,1,"uganda",1,45,2,NA,NA,1
"PluralIgnorance",88.25,2,79.5555555555556,4,2,"uganda",1,27,1,NA,NA,1
"Letter2Future",83,2,74.5555555555556,2,2,"uganda",1,28,1,NA,NA,1
"PsychDistance",85.5,8,79.4444444444444,3,1,"uganda",1,28,1,NA,NA,1
"NegativeEmotions",97.5,1,81.2222222222222,3,2,"uganda",1,34,1,NA,NA,1
"BindingMoral",34,8,77.7777777777778,4,2,"uganda",2,29,2,NA,NA,1
"SciConsens",95.5,0,63.3333333333333,3,2,"uganda",1,66,2,NA,NA,1
"DynamicNorm",85.25,2,67.8888888888889,3,2,"uganda",2,49,1,NA,NA,1
"FutureSelfCont",91.5,1,74.1111111111111,2,2,"uganda",1,23,1,NA,NA,1
"Control",51,2,62,3,1,"uganda",2,22,2,NA,NA,1
"Letter2Future",81.75,8,55,4,2,"uganda",1,35,1,NA,NA,1
"SystemJust",92.5,8,79.1111111111111,3,1,"uganda",1,31,2,NA,NA,1
"Control",84.25,1,50.3333333333333,4,1,"uganda",1,26,2,NA,NA,1
"Control",94.5,2,80,4,1,"uganda",1,23,3,NA,NA,1
"BindingMoral",91.25,1,52,2,0,"uganda",1,27,3,NA,NA,1
"SciConsens",100,8,55.2222222222222,4,2,"uganda",1,45,3,NA,NA,1
"Letter2Future",72.25,2,57.5555555555556,4,1,"uganda",2,39,2,NA,NA,1
"SystemJust",85.25,2,77.7777777777778,3,1,"uganda",1,29,3,NA,NA,1
"BindingMoral",62.25,2,58,3,2,"uganda",2,25,2,NA,NA,1
"SystemJust",91,2,70.4444444444444,2,2,"uganda",2,50,1,NA,NA,1
"Control",93.75,1,72,2,1,"uganda",1,30,1,NA,NA,1
"NegativeEmotions",84,8,60.6666666666667,3,0,"uganda",1,47,2,NA,NA,1
"Control",100,8,100,4,2,"uganda",2,25,2,NA,NA,1
"Identity-Social-Norms-Intervention",100,8,100,5,1,"uganda",2,28,2,NA,NA,1
"PluralIgnorance",100,8,99.7777777777778,6,1,"uganda",2,27,3,NA,NA,1
"BindingMoral",100,8,100,6,1,"uganda",1,27,3,NA,NA,1
"Identity-Social-Norms-Intervention",100,1,97.8888888888889,2,2,"uganda",1,25,1,NA,NA,1
"SystemJust",85.25,1,74.4444444444444,3,2,"uganda",2,39,2,NA,NA,1
"Letter2Future",95.75,7,72.4444444444444,3,1,"uganda",2,36,2,NA,NA,1
"SystemJust",96.25,1,93.4444444444444,3,1,"uganda",2,38,1,NA,NA,1
"DynamicNorm",94.75,0,54.8888888888889,2,2,"uganda",2,65,1,NA,NA,1
"SystemJust",100,8,55.1111111111111,4,2,"uganda",1,29,1,NA,NA,1
"Letter2Future",100,5,61.1111111111111,1,2,"uganda",2,30,1,NA,NA,9
"CollectAction",100,8,76.1111111111111,1,2,"uganda",2,27,1,NA,NA,9
"BindingMoral",87,8,77.4444444444444,1,1,"uganda",2,21,2,NA,NA,9
"BindingMoral",100,8,81.8888888888889,3,2,"uganda",2,33,2,NA,NA,9
"NegativeEmotions",100,8,80,4,2,"uganda",2,38,3,NA,NA,9
"Control",100,3,85.1111111111111,1,1,"uganda",2,51,1,NA,NA,9
"Letter2Future",100,4,71,2,2,"uganda",2,54,1,NA,NA,9
"Control",90.75,8,91.8888888888889,4,1,"uganda",2,58,NA,NA,NA,9
"NegativeEmotions",88,8,85.3333333333333,6,1,"uganda",2,61,5,NA,NA,9
"CollectAction",100,2,81.6666666666667,2,2,"uganda",2,63,1,NA,NA,9
"BindingMoral",85.75,7,83.8888888888889,3,1,"uganda",2,60,1,NA,NA,9
"PsychDistance",92.75,8,63.7777777777778,3,2,"uganda",1,61,1,NA,NA,9
"FutureSelfCont",100,4,67.7777777777778,3,2,"uganda",1,60,1,NA,NA,9
"DynamicNorm",100,8,77.3333333333333,4,2,"uganda",1,64,2,NA,NA,1
"Control",100,8,64.8888888888889,3,2,"uganda",1,64,1,NA,NA,9
"NegativeEmotions",100,8,61.1111111111111,2,2,"uganda",1,28,1,NA,NA,1
"NegativeEmotions",100,2,73.2222222222222,2,2,"uganda",2,28,1,NA,NA,1
"DynamicNorm",97.5,6,83.8888888888889,4,2,"uganda",1,57,2,NA,NA,1
"Letter2Future",86,4,61.8888888888889,2,0,"uganda",2,58,1,NA,NA,1
"PsychDistance",80.5,0,50.4444444444444,3,2,"uganda",2,62,1,NA,NA,1
"PluralIgnorance",95,2,59.7777777777778,3,2,"uganda",2,55,2,NA,NA,1
"Identity-Social-Norms-Intervention",95.5,3,81.2222222222222,3,2,"uganda",2,30,1,NA,NA,1
"PluralIgnorance",90.25,8,43.3333333333333,4,1,"uganda",1,41,2,NA,NA,1
"CollectAction",95.5,1,43.6666666666667,1,2,"uganda",2,62,1,NA,NA,1
"SciConsens",96.75,7,55,3,1,"uganda",2,33,2,NA,NA,1
"SciConsens",99.25,2,69.2222222222222,3,2,"uganda",2,58,1,NA,NA,1
"Control",74.75,2,76.8888888888889,3,2,"uganda",2,60,2,NA,NA,1
"BindingMoral",99.5,8,54.4444444444444,1,1,"uganda",2,49,3,NA,NA,1
"Control",91.75,8,35.3333333333333,3,0,"uganda",2,29,3,NA,NA,1
"SciConsens",99.75,8,77.4444444444444,3,2,"uganda",1,19,2,NA,NA,3
"PluralIgnorance",86.5,8,67.4444444444444,10,1,"uganda",1,30,2,NA,NA,1
"SciConsens",86.75,8,68.8888888888889,1,1,"uganda",1,25,1,NA,NA,1
"PsychDistance",99.25,8,52.4444444444444,1,1,"uganda",1,43,3,NA,NA,1
"Control",91.5,8,61.8888888888889,2,2,"uganda",1,23,2,NA,NA,9
"Control",92.25,8,59.7777777777778,3,1,"uganda",2,33,3,NA,NA,1
"BindingMoral",99.75,8,44.4444444444444,1,1,"uganda",1,25,1,NA,NA,1
"NegativeEmotions",98.25,8,79.5555555555556,6,1,"uganda",1,54,3,NA,NA,1
"Control",98,8,63.1111111111111,1,1,"uganda",2,23,2,NA,NA,1
"NegativeEmotions",63.5,8,44,2,2,"uganda",1,26,3,NA,NA,9
"NegativeEmotions",95.75,8,46.3333333333333,2,1,"uganda",2,50,2,NA,NA,1
"SciConsens",100,8,38.1111111111111,2,1,"uganda",1,60,2,NA,NA,1
"PsychDistance",100,8,90,3,1,"uganda",2,21,2,NA,NA,1
"PsychDistance",64.25,8,60.4444444444444,3,1,"uganda",2,19,2,NA,NA,1
"SciConsens",44.25,8,90.4444444444444,1,1,"uganda",1,35,3,NA,NA,1
"SciConsens",100,8,60.4444444444444,1,2,"uganda",2,45,1,NA,NA,1
"PsychDistance",100,8,90.6666666666667,1,0,"uganda",1,31,2,NA,NA,1
"Control",100,8,87.6666666666667,1,2,"uganda",1,27,1,NA,NA,1
"NegativeEmotions",78.25,8,61.8888888888889,1,2,"uganda",2,20,2,NA,NA,1
"NegativeEmotions",87,8,81.6666666666667,1,1,"uganda",2,19,2,NA,NA,1
"Control",99.25,8,46,1,2,"uganda",1,28,1,NA,NA,1
"Control",92.75,8,70,3,1,"uganda",2,43,2,NA,NA,1
"NegativeEmotions",98,8,49.4444444444444,1,0,"uganda",2,29,1,NA,NA,1
"CollectAction",85.5,8,42.7777777777778,2,0,"uganda",2,37,1,NA,NA,1
"SciConsens",75.75,8,67.1111111111111,1,2,"uganda",2,23,1,NA,NA,1
"CollectAction",82,8,77.3333333333333,1,2,"uganda",2,23,2,NA,NA,1
"SciConsens",86.75,8,42.8888888888889,1,2,"uganda",2,19,1,NA,NA,1
"PsychDistance",99.25,8,58.6666666666667,1,2,"uganda",1,38,1,NA,NA,1
"CollectAction",74.25,6,56.6666666666667,6,1,"uganda",2,27,3,NA,NA,1
"NegativeEmotions",86.25,2,73.3333333333333,3,1,"uganda",1,50,4,NA,NA,1
"FutureSelfCont",87.5,8,54.8888888888889,2,1,"uganda",1,31,3,NA,NA,1
"SciConsens",76.25,8,65.3333333333333,2,1,"uganda",1,25,5,NA,NA,1
"NegativeEmotions",79.75,8,52.2222222222222,4,1,"uganda",1,39,3,NA,NA,1
"FutureSelfCont",99.75,8,77.3333333333333,2,1,"uganda",1,38,3,NA,NA,1
"PsychDistance",89.5,8,84.1111111111111,1,1,"uganda",2,40,1,NA,NA,1
"SciConsens",79,8,38.2222222222222,3,1,"uganda",2,37,2,NA,NA,1
"PsychDistance",86.75,7,56.6666666666667,5,1,"uganda",2,20,3,NA,NA,2
"FutureSelfCont",73.5,8,64.7777777777778,2,1,"uganda",1,51,2,NA,NA,1
"Control",89.75,0,79.5555555555556,3,1,"uganda",1,55,4,NA,NA,1
"SciConsens",85.5,4,56.1111111111111,3,1,"uganda",1,64,1,NA,NA,1
"Letter2Future",100,8,44.8888888888889,1,1,"uganda",1,37,2,NA,NA,1
"FutureSelfCont",82.75,5,84.6666666666667,3,1,"uganda",1,26,3,NA,NA,1
"PsychDistance",100,8,98.5555555555556,1,1,"uganda",1,35,3,NA,NA,1
"FutureSelfCont",99.25,4,99.8888888888889,1,1,"uganda",2,43,1,NA,NA,1
"Letter2Future",100,8,96.5555555555556,1,1,"uganda",2,47,1,NA,NA,1
"PsychDistance",93,0,52.1111111111111,1,1,"uganda",2,46,1,NA,NA,4
"CollectAction",77.75,0,70.7777777777778,1,1,"uganda",1,43,1,NA,NA,1
"Control",100,8,34,6,1,"uganda",2,61,1,NA,NA,1
"CollectAction",59,0,53.7777777777778,1,2,"uganda",1,54,1,NA,NA,1
"FutureSelfCont",88.5,0,42.2222222222222,1,2,"uganda",1,31,1,NA,NA,1
"SciConsens",86.75,6,80,1,1,"uganda",2,39,2,NA,NA,1
"NegativeEmotions",96,4,75.6666666666667,1,1,"uganda",1,42,1,NA,NA,1
"SciConsens",91,8,80.2222222222222,1,1,"uganda",2,32,1,NA,NA,1
"SciConsens",100,8,94.8888888888889,1,1,"uganda",2,45,1,NA,NA,1
"FutureSelfCont",100,8,100,1,1,"uganda",2,50,3,NA,NA,1
"Control",87.25,7,65.4444444444444,5,1,"uganda",2,24,3,NA,NA,1
"Control",87.25,8,74.1111111111111,1,1,"uganda",1,28,2,NA,NA,1
"BindingMoral",95.25,7,75.7777777777778,3,1,"uganda",1,21,2,NA,NA,1
"SystemJust",89.5,8,68.1111111111111,5,1,"uganda",1,24,2,NA,NA,1
"CollectAction",97.25,2,45.6666666666667,4,1,"uganda",2,23,3,NA,NA,1
"NegativeEmotions",96,1,79.3333333333333,3,1,"uganda",2,20,1,NA,NA,1
"Letter2Future",95.25,3,73.4444444444444,3,1,"uganda",2,33,2,NA,NA,1
"NegativeEmotions",85,8,69,2,2,"uganda",1,37,2,NA,NA,1
"SystemJust",100,8,100,4,1,"uganda",2,20,2,NA,NA,1
"BindingMoral",100,8,100,4,1,"uganda",2,23,1,NA,NA,1
"FutureSelfCont",100,8,100,5,1,"uganda",2,19,2,NA,NA,1
"SystemJust",100,8,100,2,2,"uganda",1,24,2,NA,NA,1
"FutureSelfCont",100,1,100,1,0,"uganda",1,20,1,NA,NA,1
"DynamicNorm",100,7,100,5,1,"uganda",1,28,2,NA,NA,1
"NegativeEmotions",94.25,8,70,4,2,"uganda",1,57,1,NA,NA,1
"Letter2Future",100,8,78.4444444444444,3,2,"uganda",2,58,2,NA,NA,9
"BindingMoral",100,8,74.1111111111111,2,2,"uganda",1,47,1,NA,NA,1
"DynamicNorm",96.75,8,97,2,1,"uganda",2,49,1,NA,NA,9
"CollectAction",100,8,84.2222222222222,3,2,"uganda",1,65,1,NA,NA,9
"SciConsens",100,8,84.2222222222222,2,2,"uganda",2,61,1,NA,NA,9
"Identity-Social-Norms-Intervention",88.5,8,98.3333333333333,1,1,"uganda",2,18,2,NA,NA,9
"FutureSelfCont",100,8,75.2222222222222,1,2,"uganda",1,21,2,NA,NA,9
"NegativeEmotions",100,8,48.3333333333333,1,0,"uganda",2,18,2,NA,NA,9
"SciConsens",87.5,8,75.2222222222222,1,2,"uganda",1,18,1,NA,NA,9
"Letter2Future",86.25,6,57.1111111111111,5,1,"uganda",NA,39,3,NA,NA,1
"Letter2Future",76.25,8,40.6666666666667,1,1,"uganda",1,34,2,NA,NA,1
"FutureSelfCont",77.25,8,61.6666666666667,1,1,"uganda",1,30,1,NA,NA,1
"PsychDistance",91.25,0,36.7777777777778,1,2,"uganda",2,30,1,NA,NA,1
"SciConsens",85.25,3,81.6666666666667,1,1,"uganda",1,31,1,NA,NA,1
"Control",81,0,73.7777777777778,8,1,"uk",1,25,4,89,83,3
"CollectAction",70,2,66.2222222222222,7,1,"uk",2,25,3,71,56,7
"FutureSelfCont",82.75,2,87.3333333333333,9,1,"uk",2,25,3,100,100,7
"BindingMoral",100,0,94.4444444444444,3,1,"uk",1,20,2,10,53,3
"FutureSelfCont",93,0,85.8888888888889,9,1,"uk",2,25,3,94,84,6
"Control",75.75,8,68.3333333333333,8,1,"uk",1,52,3,33,21,8
"PsychDistance",57.75,4,53.6666666666667,5,1,"uk",1,49,3,63,45,2
"SciConsens",45.5,2,62.3333333333333,9,1,"uk",2,50,3,31,19,7
"SystemJust",67,8,65.3333333333333,9,1,"uk",2,41,3,72,54,7
"CollectAction",79.25,1,70.6666666666667,10,1,"uk",1,32,3,85,68,5
"BindingMoral",71.75,0,51.8888888888889,10,1,"uk",2,27,3,81,66,4
"DynamicNorm",74.25,8,68.4444444444444,7,1,"uk",2,62,4,80,63,7
"NegativeEmotions",40.75,3,35.2222222222222,4,1,"uk",2,48,4,39,64,6
"PluralIgnorance",72.5,2,65.4444444444444,8,1,"uk",1,30,3,0,0,4
"Control",83.5,4,76.8888888888889,10,0,"uk",1,32,4,92,90,2
"FutureSelfCont",69.75,8,69.7777777777778,8,1,"uk",2,25,3,89,77,8
"DynamicNorm",73.75,5,71.5555555555556,6,1,"uk",1,35,4,68,77,3
"NegativeEmotions",71.25,8,51.1111111111111,10,1,"uk",1,64,3,81,65,3
"SystemJust",53,1,47.6666666666667,7,1,"uk",2,25,3,100,94,7
"PluralIgnorance",51.25,8,56.5555555555556,8,1,"uk",2,48,2,60,40,2
"NegativeEmotions",42.75,8,48.7777777777778,6,1,"uk",1,42,4,54,50,5
"SciConsens",72.75,8,56.5555555555556,8,1,"uk",2,42,4,82,65,7
"BindingMoral",55.25,8,57.1111111111111,5,1,"uk",2,25,3,53,75,2
"PluralIgnorance",57.25,8,59.3333333333333,9,1,"uk",2,48,4,55,42,5
"DynamicNorm",58.5,8,65.1111111111111,6,1,"uk",2,25,3,54,60,6
"NegativeEmotions",52,3,33.3333333333333,6,1,"uk",1,48,4,33,38,4
"Identity-Social-Norms-Intervention",53.75,8,53.1111111111111,6,1,"uk",2,26,4,52,61,5
"SystemJust",53.75,8,59.4444444444444,7,1,"uk",2,25,2,50,61,7
"Control",83.5,8,59.5555555555556,8,1,"uk",2,42,3,78,73,7
"Letter2Future",64.75,8,68.4444444444444,10,1,"uk",1,45,3,100,100,5
"NegativeEmotions",73.25,8,72.2222222222222,7,1,"uk",2,42,4,75,61,7
"PluralIgnorance",45.5,1,57.3333333333333,8,1,"uk",2,25,3,60,48,6
"SciConsens",84.5,8,76.5555555555556,10,1,"uk",2,25,4,77,53,6
"SystemJust",62.5,8,53.1111111111111,7,1,"uk",2,25,3,84,72,7
"SciConsens",64.75,8,64.3333333333333,7,1,"uk",2,25,4,88,73,7
"DynamicNorm",56,8,64.7777777777778,8,1,"uk",2,25,3,50,56,3
"CollectAction",35.75,8,34.8888888888889,8,1,"uk",1,48,3,56,50,4
"Identity-Social-Norms-Intervention",73.5,1,57,8,1,"uk",2,57,3,100,75,6
"DynamicNorm",84.75,8,64.5555555555556,4,1,"uk",2,49,4,89,90,5
"BindingMoral",100,8,68.3333333333333,5,1,"uk",1,51,4,41,41,7
"SciConsens",37,8,38,8,1,"uk",1,37,3,50,49,6
"PsychDistance",73.25,1,74.4444444444444,6,1,"uk",1,24,4,92,75,7
"DynamicNorm",91.75,8,85.7777777777778,10,1,"uk",2,25,3,91,97,4
"Letter2Future",58.25,8,56.7777777777778,8,1,"uk",2,25,3,46,57,4
"SciConsens",68.5,8,53.5555555555556,9,1,"uk",2,25,3,64,65,5
"BindingMoral",72.5,4,71,5,1,"uk",1,25,3,70,87,7
"CollectAction",69.75,8,65.7777777777778,7,1,"uk",2,28,3,79,67,4
"NegativeEmotions",43.5,8,37,7,1,"uk",2,25,3,52,46,7
"BindingMoral",48,8,43.8888888888889,7,1,"uk",1,33,4,34,64,1
"Identity-Social-Norms-Intervention",69.5,8,48.1111111111111,8,1,"uk",1,33,3,72,95,4
"FutureSelfCont",71.5,8,49.1111111111111,7,2,"uk",1,29,3,52,54,2
"CollectAction",74.75,2,70.7777777777778,8,1,"uk",1,25,3,60,81,6
"NegativeEmotions",60.75,8,67.3333333333333,9,1,"uk",1,29,3,68,57,4
"DynamicNorm",69.25,1,63.3333333333333,8,1,"uk",1,49,3,80,63,6
"Letter2Future",61.5,1,61.3333333333333,7,1,"uk",2,23,3,47,68,5
"SystemJust",84.75,2,79.7777777777778,10,1,"uk",2,35,4,87,90,3
"Identity-Social-Norms-Intervention",93.75,0,86.3333333333333,9,1,"uk",1,30,1,95,93,1
"FutureSelfCont",91,0,100,6,1,"uk",2,31,4,8,6,6
"Control",70.25,8,76.5555555555556,6,1,"uk",1,36,3,69,81,5
"SciConsens",76.25,0,82.8888888888889,8,2,"uk",1,31,3,2,2,5
"NegativeEmotions",92.25,1,54.4444444444444,10,1,"uk",2,38,3,86,100,4
"Letter2Future",66.25,8,71.3333333333333,7,1,"uk",1,32,3,58,49,5
"PluralIgnorance",50.5,0,47,9,1,"uk",1,25,4,85,66,7
"BindingMoral",54.5,8,60.2222222222222,10,1,"uk",1,33,3,44,60,5
"CollectAction",74.75,8,72.6666666666667,7,1,"uk",2,62,3,21,36,8
"FutureSelfCont",63,3,64.1111111111111,6,1,"uk",2,26,3,69,70,3
"PsychDistance",62.25,0,63,5,0,"uk",2,58,3,68,66,4
"CollectAction",87.25,0,74,5,1,"uk",2,26,4,58,73,5
"PluralIgnorance",79.5,4,69.6666666666667,6,1,"uk",1,37,3,84,80,4
"Identity-Social-Norms-Intervention",87.25,8,80.2222222222222,9,1,"uk",1,25,3,97,82,6
"Control",85.5,8,83.3333333333333,8,1,"uk",1,59,4,96,94,1
"Letter2Future",66.5,0,75.2222222222222,10,1,"uk",1,32,3,63,88,5
"NegativeEmotions",66.5,0,65.4444444444444,5,1,"uk",1,32,3,76,61,1
"FutureSelfCont",49.25,8,49.6666666666667,8,1,"uk",2,25,4,61,51,8
"CollectAction",95,0,83.7777777777778,8,1,"uk",2,24,3,90,100,5
"Letter2Future",74,8,75.7777777777778,7,1,"uk",2,50,3,20,29,8
"BindingMoral",53.5,6,51,8,1,"uk",1,43,3,56,36,2
"DynamicNorm",98.75,8,88.1111111111111,7,1,"uk",2,30,3,99,98,3
"DynamicNorm",86.25,8,87.7777777777778,9,1,"uk",1,24,3,98,97,8
"BindingMoral",64.25,3,55.3333333333333,8,1,"uk",1,32,3,71,53,6
"FutureSelfCont",100,8,77.7777777777778,10,1,"uk",1,40,3,100,100,7
"Identity-Social-Norms-Intervention",91.5,8,91.8888888888889,10,0,"uk",2,27,3,94,98,5
"Letter2Future",90.75,1,77.1111111111111,9,1,"uk",1,32,3,83,75,6
"SciConsens",80.5,5,77,8,1,"uk",1,35,3,11,20,6
"SystemJust",81.25,3,57.7777777777778,8,1,"uk",1,30,3,75,83,7
"SciConsens",51.25,8,51.8888888888889,8,1,"uk",2,30,3,65,49,8
"NegativeEmotions",57.5,2,44.8888888888889,7,1,"uk",1,42,3,65,49,4
"Identity-Social-Norms-Intervention",97.75,0,76.4444444444444,9,1,"uk",2,42,3,94,96,7
"Control",49.5,8,43.5555555555556,7,1,"uk",2,35,4,54,40,8
"DynamicNorm",50,8,52.6666666666667,8,1,"uk",1,29,1,62,43,2
"NegativeEmotions",64.75,8,54.8888888888889,7,1,"uk",1,32,3,62,62,5
"PsychDistance",51,8,52.3333333333333,6,1,"uk",1,34,4,66,52,6
"DynamicNorm",72,2,59,9,1,"uk",1,25,3,60,72,8
"PsychDistance",66.5,0,64.8888888888889,8,1,"uk",1,30,4,58,70,6
"CollectAction",53.25,8,46.8888888888889,9,1,"uk",1,33,3,55,45,5
"Letter2Future",52.25,1,59,8,1,"uk",2,25,3,74,78,8
"FutureSelfCont",62.25,1,52.4444444444444,7,1,"uk",1,25,4,49,51,5
"Identity-Social-Norms-Intervention",73,2,65.7777777777778,7,1,"uk",1,34,3,74,50,6
"DynamicNorm",46.5,8,47.5555555555556,8,1,"uk",1,32,3,77,83,5
"Control",26.5,8,34.4444444444444,7,1,"uk",1,25,3,40,18,3
"CollectAction",86,8,83,8,1,"uk",2,25,4,94,88,8
"NegativeEmotions",56.25,8,46.3333333333333,7,1,"uk",1,32,4,92,84,5
"PluralIgnorance",72.75,0,65,9,1,"uk",1,35,2,62,90,6
"PsychDistance",79.5,1,72.3333333333333,7,1,"uk",1,45,3,65,84,5
"BindingMoral",74.75,8,63.6666666666667,9,1,"uk",2,25,3,58,71,5
"FutureSelfCont",31.25,8,31.8888888888889,7,1,"uk",1,25,3,31,26,3
"PluralIgnorance",72.25,8,54.3333333333333,7,1,"uk",1,32,4,84,79,5
"SciConsens",84,8,84.2222222222222,9,1,"uk",1,30,3,92,86,7
"CollectAction",100,2,100,10,1,"uk",2,30,4,3,2,8
"SystemJust",56.75,0,59.6666666666667,6,1,"uk",1,29,3,72,56,5
"DynamicNorm",59.75,2,67.6666666666667,6,1,"uk",1,32,2,42,62,3
"Identity-Social-Norms-Intervention",62.25,8,76.8888888888889,10,1,"uk",2,25,4,93,97,6
"Control",55.25,0,56.5555555555556,8,0,"uk",1,25,4,68,66,6
"Identity-Social-Norms-Intervention",83.5,8,51.6666666666667,8,1,"uk",2,26,3,85,72,8
"FutureSelfCont",59.75,2,54.7777777777778,8,1,"uk",2,26,4,63,55,5
"DynamicNorm",67.75,8,68,7,1,"uk",1,25,3,85,71,6
"SystemJust",24,8,24.7777777777778,7,1,"uk",1,25,3,15,27,3
"SciConsens",93.25,8,78.5555555555556,7,0,"uk",1,48,3,94,81,3
"Letter2Future",60.75,3,62.4444444444444,6,1,"uk",2,23,3,50,69,2
"SciConsens",48.5,8,36.8888888888889,4,1,"uk",2,25,3,44,48,6
"Identity-Social-Norms-Intervention",74.25,8,81.2222222222222,6,1,"uk",2,25,4,50,62,4
"PsychDistance",20,8,23.7777777777778,8,1,"uk",2,25,4,16,27,3
"CollectAction",76.75,8,64,6,1,"uk",1,48,3,79,84,6
"FutureSelfCont",75,8,66.1111111111111,7,1,"uk",1,25,4,66,77,5
"NegativeEmotions",73.75,8,67.6666666666667,6,1,"uk",1,25,4,70,71,4
"BindingMoral",74.75,8,79.5555555555556,9,1,"uk",2,25,3,85,86,3
"PsychDistance",24.25,8,21.8888888888889,8,1,"uk",1,25,4,20,14,3
"Control",71.75,0,58.8888888888889,7,0,"uk",2,63,3,81,73,5
"Control",62,8,50.7777777777778,8,1,"uk",1,30,3,94,76,7
"CollectAction",65.5,8,62,8,1,"uk",2,26,3,59,65,8
"NegativeEmotions",56,8,58.4444444444444,5,1,"uk",2,24,3,61,42,7
"Identity-Social-Norms-Intervention",80.5,8,63.2222222222222,6,1,"uk",2,26,3,69,68,8
"PluralIgnorance",71,8,69.2222222222222,8,1,"uk",2,43,3,72,60,2
"DynamicNorm",63.75,8,61.4444444444444,7,1,"uk",2,25,3,58,53,3
"Letter2Future",77.5,8,52,8,1,"uk",1,36,4,71,75,2
"PsychDistance",35.75,8,41.2222222222222,7,1,"uk",2,48,3,34,43,3
"CollectAction",75,2,76.1111111111111,10,1,"uk",1,25,3,70,86,5
"Control",73.25,8,73.3333333333333,9,1,"uk",2,35,2,81,76,7
"BindingMoral",69.5,8,65.2222222222222,8,1,"uk",1,25,3,45,93,5
"DynamicNorm",62,1,37.6666666666667,7,1,"uk",2,25,3,86,14,4
"BindingMoral",100,2,100,8,1,"uk",2,31,3,0,0,6
"BindingMoral",67.75,1,53.5555555555556,8,1,"uk",2,25,3,48,51,8
"Control",92.75,3,92.8888888888889,5,1,"uk",2,35,3,50,50,4
"PluralIgnorance",53.75,8,60.1111111111111,6,1,"uk",1,32,3,57,70,2
"Letter2Future",66.5,8,68,8,1,"uk",2,25,4,77,90,7
"Control",57.5,1,47.8888888888889,4,1,"uk",1,56,3,54,55,6
"SciConsens",64.75,0,62,8,1,"uk",1,25,3,71,65,6
"SciConsens",91,8,92.2222222222222,10,1,"uk",2,29,3,100,83,8
"Identity-Social-Norms-Intervention",65,8,62.6666666666667,8,1,"uk",2,25,4,76,60,6
"FutureSelfCont",55.75,8,54.8888888888889,5,1,"uk",2,25,3,72,62,8
"Letter2Future",80.25,2,59.8888888888889,7,1,"uk",2,25,3,84,61,6
"PluralIgnorance",74.75,0,75.3333333333333,9,1,"uk",1,37,2,90,64,5
"PsychDistance",83.25,2,75.5555555555556,6,1,"uk",2,31,3,89,92,3
